Attrition,DailyRate,Education,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobSatisfaction,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole,YearsSinceLastPromotion,Research & Development,Life Sciences,Marketing,Medical,Other,Technical Degree,Travel_Rarely,Male,Human Resources,Laboratory Technician,Manager,Manufacturing Director,Research Director,Research Scientist,Sales Representative,Married,Single,within 10km,>10km,old,avg_work_years
0,1176,4,1625,4,98,3,3,5220,3,11,3,1,27,2,3,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,9.0
0,170,2,1627,3,76,2,3,10302,0,15,4,1,11,3,3,8,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0
0,884,3,1628,1,80,2,3,25800,1,13,4,2,18,2,3,15,14,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,18.0
0,208,4,1630,3,52,3,3,12250,1,12,4,1,15,5,3,11,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,15.0
0,671,3,1631,3,85,3,3,26493,3,17,1,3,9,2,2,3,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,3.0
0,711,3,1633,1,81,3,3,3140,0,13,4,0,10,2,1,2,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.0
0,1329,2,1635,4,59,2,4,5388,1,19,1,2,10,3,3,7,3,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,10.0
0,397,2,1638,4,54,2,3,14199,3,19,4,1,10,6,4,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3.3333333333333335
1,737,3,1639,4,55,2,1,21530,9,17,3,0,15,3,3,12,6,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1.6666666666666667
0,1470,3,1640,2,71,3,2,9953,1,11,1,1,8,2,1,4,7,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,8.0
0,448,3,1641,3,84,3,4,19948,6,15,4,0,18,2,2,2,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,3.0
0,602,5,1642,1,37,3,4,10503,4,11,3,0,14,3,3,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,3.5
0,365,5,1644,3,89,2,4,5602,2,25,2,1,23,3,3,2,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,11.5
1,763,2,1645,1,59,1,4,22098,6,14,4,2,7,2,2,2,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1.1666666666666667
0,567,1,1646,1,32,3,4,17218,1,13,3,0,6,2,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6.0
0,486,3,1647,2,86,4,3,22490,7,17,1,0,5,0,3,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0.7142857142857143
0,591,3,1648,4,87,3,4,6297,2,13,3,0,6,0,2,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,3.0
1,1329,3,1649,1,73,3,1,3339,3,14,2,0,10,3,1,2,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,3.3333333333333335
0,469,3,1650,3,42,2,3,23413,9,11,3,0,8,2,3,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0.8888888888888888
0,711,4,1651,2,42,3,1,22792,4,12,3,2,9,6,3,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2.25
0,772,1,1653,4,77,4,3,4973,1,17,3,2,7,6,3,7,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7.0
0,492,3,1654,4,66,3,2,7693,4,21,3,0,7,3,3,4,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1.75
0,301,4,1655,1,72,3,2,3498,3,16,2,2,27,2,3,2,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,9.0
0,813,5,1656,4,50,2,1,21981,5,15,3,3,19,3,3,11,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,3.8
0,1141,3,1657,3,31,3,3,13251,1,19,1,0,2,3,3,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0
0,1130,3,1658,4,66,3,2,19332,1,12,3,1,11,2,3,8,7,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11.0
0,311,3,1659,1,77,3,2,10950,2,11,3,0,15,4,3,3,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,7.5
0,465,1,1661,3,41,2,3,11652,2,19,2,1,30,3,3,11,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,15.0
0,894,4,1662,4,33,2,3,15411,0,15,3,0,4,6,3,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
0,1040,2,1664,4,79,4,1,26308,6,20,1,1,13,3,3,4,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1666666666666665
0,584,5,1665,2,91,3,3,18685,3,25,3,1,36,6,3,8,4,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,12.0
0,1291,2,1666,3,65,2,3,3525,1,24,1,1,14,3,3,10,6,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,14.0
1,880,4,1667,4,36,3,4,10414,3,24,1,0,13,2,4,9,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,4.333333333333333
0,1189,3,1668,4,90,3,4,9867,7,15,4,2,19,4,4,11,2,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2.7142857142857144
0,991,3,1669,1,43,2,2,3356,1,13,2,1,10,3,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,10.0
0,392,4,1670,4,93,3,4,3921,1,14,3,2,6,5,3,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6.0
0,977,3,1671,4,45,3,2,25518,0,13,3,2,10,4,2,5,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0
0,1112,4,1673,1,67,3,4,22589,1,11,1,2,10,2,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,10.0
0,464,3,1674,4,74,3,1,24941,4,16,2,1,17,2,2,2,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,4.25
0,148,3,1675,4,42,2,2,23826,1,22,2,0,4,3,3,3,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.0
0,1225,4,1676,2,47,4,2,21086,6,14,3,3,29,2,3,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4.833333333333333
0,809,3,1677,3,36,3,3,22384,4,14,1,0,23,2,3,7,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,5.75
0,1206,2,1678,4,80,3,3,11591,3,16,4,0,21,2,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,7.0
0,727,1,1680,4,54,3,1,21082,1,11,1,0,2,3,3,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,2.0
0,530,3,1681,3,36,3,4,16130,1,25,3,1,7,2,3,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.0
0,1351,4,1682,1,80,3,3,7419,6,14,2,2,10,2,2,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1.6666666666666667
0,528,3,1683,3,44,3,4,4167,4,18,1,3,8,2,3,2,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2.0
1,1320,1,1684,4,93,2,3,20586,1,11,1,0,5,2,3,4,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,5.0
0,1495,2,1687,4,87,3,3,26176,7,19,4,1,7,5,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1.0
0,1395,4,1689,2,48,4,4,3458,3,15,3,0,11,2,3,3,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,3.6666666666666665
1,708,2,1691,4,95,3,3,11740,2,11,3,2,19,3,3,7,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,9.5
1,1259,4,1692,4,95,3,2,24852,1,12,1,0,1,2,3,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1.0
0,786,3,1693,4,76,3,4,11925,1,20,3,0,7,5,3,7,5,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,7.0
0,1441,3,1694,1,94,2,2,23737,5,12,4,1,8,1,3,2,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1.6
0,1157,2,1696,2,57,2,4,11912,1,14,3,1,15,3,4,10,4,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,15.0
0,370,4,1697,3,92,1,4,20467,3,20,3,1,19,2,4,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6.333333333333333
0,267,3,1698,2,79,4,2,13637,1,18,4,3,14,6,3,11,2,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,14.0
0,1278,4,1700,3,31,1,4,7677,1,14,3,2,6,2,2,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.0
0,678,3,1701,2,35,2,4,20338,1,12,2,0,10,3,3,9,8,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,10.0
1,427,3,1702,3,99,3,4,25103,1,21,2,1,3,2,3,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,3.0
0,921,3,1703,3,96,4,4,14810,1,19,2,1,9,2,3,7,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,9.0
0,146,4,1704,1,79,2,4,13970,0,14,3,0,6,2,4,4,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.0
0,1179,3,1706,4,73,3,4,6069,1,17,1,1,10,3,3,9,8,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,10.0
0,581,3,1707,3,62,4,3,17616,1,16,4,1,5,1,3,3,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,5.0
0,918,3,1708,4,35,3,3,15869,1,12,2,0,10,3,3,8,8,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,10.0
0,1082,4,1709,4,43,3,3,25412,9,17,3,1,9,2,3,3,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1.0
0,530,4,1710,3,51,3,4,7439,3,15,3,0,17,2,2,7,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,5.666666666666667
0,1238,1,1712,3,74,2,3,3395,3,23,4,1,25,3,2,15,14,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,8.333333333333334
1,240,1,1714,4,58,1,3,11585,1,11,3,1,1,2,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1.0
1,1093,3,1716,3,82,1,3,24164,7,11,3,0,25,3,1,5,14,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,3.5714285714285716
0,390,4,1718,4,62,1,3,6217,1,15,3,3,3,3,4,2,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,3.0
0,1005,2,1719,4,48,2,2,17119,1,11,3,0,21,2,3,6,8,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,21.0
0,585,3,1720,1,56,3,3,17360,6,13,1,1,10,3,2,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1.6666666666666667
0,741,4,1721,2,69,3,3,18103,1,14,4,1,6,2,4,2,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,6.0
0,552,3,1722,3,60,1,2,20794,6,19,2,1,10,4,3,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1.6666666666666667
0,369,2,1724,2,92,3,1,5041,2,16,2,1,18,3,3,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,9.0
0,506,1,1725,2,91,3,1,3622,1,13,2,3,6,2,4,2,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,6.0
0,717,4,1727,3,34,3,2,9697,6,14,4,0,19,3,3,7,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,3.1666666666666665
0,1370,4,1728,4,49,3,3,5151,2,16,2,1,17,3,3,7,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,8.5
0,793,1,1729,2,33,3,4,3811,1,12,2,1,10,2,2,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,10.0
0,543,4,1731,3,87,3,2,3536,7,11,4,1,4,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.5714285714285714
0,1277,3,1732,3,74,3,4,5596,4,12,2,1,13,5,2,6,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3.25
1,1456,5,1733,2,96,2,1,8658,5,13,2,3,16,3,3,2,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3.2
1,964,2,1734,1,34,1,2,12147,6,15,2,0,10,2,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1.6666666666666667
0,160,1,1735,3,51,3,2,12862,1,13,3,0,3,3,1,2,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,3.0
0,163,1,1736,4,30,3,4,6670,2,20,4,0,9,3,2,4,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,4.5
0,792,3,1737,4,77,3,4,8989,1,15,4,1,9,2,3,8,5,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,9.0
0,371,3,1739,4,80,1,3,3840,3,13,3,1,10,2,1,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,3.3333333333333335
0,611,4,1740,2,88,3,2,4349,1,14,2,0,21,3,2,8,12,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,21.0
0,176,3,1744,3,56,1,3,6595,4,21,3,2,9,2,4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,2.25
0,1312,4,1745,4,78,2,1,26427,0,16,4,0,10,2,3,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0
0,897,3,1746,1,59,3,4,2097,0,14,4,1,3,2,3,2,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0.0
1,600,3,1747,3,66,2,4,9732,6,11,3,1,6,0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0
0,1003,3,1749,1,51,3,3,20943,1,19,3,1,6,3,3,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,6.0
0,1054,3,1751,3,67,3,4,6152,1,11,3,0,6,5,2,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,6.0
1,428,3,1752,2,52,1,2,14630,1,13,3,0,2,3,3,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,2.0
0,461,3,1753,4,70,4,3,23060,8,12,4,0,10,5,4,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.25
0,979,2,1754,3,94,2,1,3088,2,11,1,1,12,2,3,7,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,6.0
0,181,4,1755,4,97,4,4,5586,0,14,1,3,6,3,3,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0
0,1283,3,1756,4,62,3,2,10697,8,15,4,0,13,2,2,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.625
0,1313,4,1757,4,80,3,4,8191,3,12,3,0,8,1,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,2.6666666666666665
1,211,3,1758,1,74,3,1,10092,2,20,3,0,11,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,5.5
0,594,2,1760,3,75,2,2,15963,4,14,2,1,9,4,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.25
1,1079,4,1761,1,70,3,3,19002,2,13,1,3,10,2,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,5.0
0,590,3,1762,4,91,2,1,10007,1,13,3,1,1,2,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1.0
0,305,3,1763,3,58,4,3,9128,3,16,3,1,10,3,3,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,3.3333333333333335
0,953,4,1764,2,65,3,2,17674,2,14,2,0,12,3,3,7,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,6.0
0,833,3,1766,2,60,1,4,24539,3,16,3,1,15,2,3,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,5.0
1,807,3,1767,3,38,2,3,15587,9,16,4,1,6,4,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0.6666666666666666
0,855,3,1768,2,57,3,2,8952,8,22,2,3,7,6,2,3,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0.875
0,478,3,1770,3,60,2,1,19805,8,12,2,3,34,2,3,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,4.25
0,775,3,1771,4,90,3,2,6194,5,15,4,2,11,2,2,8,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2.2
0,548,4,1772,3,94,3,1,20520,1,20,2,2,5,2,3,3,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,5.0
0,1375,3,1774,4,87,3,3,12313,1,14,3,1,15,3,3,14,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,15.0
0,661,4,1775,1,60,2,3,22308,4,20,4,3,27,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,6.75
0,244,3,1778,2,97,3,4,5033,0,13,2,0,10,5,3,7,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0.0
0,511,2,1779,4,32,1,4,25353,5,12,1,0,6,3,3,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.2
1,337,1,1780,2,31,3,2,4567,1,13,2,0,1,3,3,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1.0
0,1153,2,1782,4,40,2,3,16376,1,11,2,1,5,3,3,4,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,5.0
1,1294,1,1783,3,79,3,1,15999,1,17,3,0,1,6,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1.0
0,196,4,1784,1,91,2,4,13402,1,14,1,2,13,3,3,7,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,13.0
0,942,3,1786,1,53,3,3,22984,2,11,4,0,15,2,3,2,2,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,7.5
0,589,2,1787,2,46,2,2,8800,1,14,1,2,5,2,3,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,5.0
0,734,4,1789,3,46,3,4,14218,7,17,3,1,24,3,3,1,2,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,3.4285714285714284
0,1383,3,1790,4,90,3,1,25949,7,13,4,1,15,1,3,8,5,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,2.142857142857143
1,429,2,1792,3,99,3,2,11092,1,12,3,3,6,2,2,3,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,6.0
0,1239,2,1794,3,89,3,2,12832,2,13,3,0,19,4,2,0,4,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,9.5
1,303,3,1797,3,84,3,4,13492,1,18,4,0,10,2,3,7,7,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,10.0
0,867,4,1798,4,90,4,1,6076,6,19,2,1,14,1,3,8,7,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,2.3333333333333335
0,1181,3,1799,3,82,3,4,5531,1,11,3,1,5,6,4,3,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,5.0
0,1253,1,1800,3,65,3,3,7914,7,21,3,0,9,3,3,3,2,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1.2857142857142858
0,849,2,1801,2,98,2,2,25166,8,15,3,0,6,3,3,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0.75
0,616,2,1802,3,99,3,1,25605,4,17,4,1,7,5,2,3,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1.75
0,1128,3,1803,2,95,4,1,5696,5,18,3,2,10,2,2,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,2.0
0,1180,2,1804,2,90,3,4,24442,2,14,3,1,15,6,3,7,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7.5
0,1336,3,1805,1,100,3,2,7129,5,13,4,3,13,3,3,10,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.6
1,234,4,1807,4,93,3,1,6208,4,17,3,1,11,3,2,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,2.75
1,370,4,1809,4,58,3,1,4992,1,15,2,0,10,4,1,3,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,10.0
0,766,3,1812,3,83,3,4,19188,2,18,4,1,7,6,3,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.5
0,343,3,1813,1,52,3,3,24978,4,13,3,0,7,2,2,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1.75
0,447,3,1814,2,85,4,2,15530,3,12,1,0,11,3,1,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,3.6666666666666665
0,796,1,1815,3,81,3,3,26458,0,13,4,1,23,3,4,14,13,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
0,1092,3,1816,1,64,3,3,2739,9,14,2,0,9,3,3,7,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1.0
1,920,2,1818,4,69,3,2,6889,0,11,3,0,6,3,3,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0.0
1,261,2,1821,4,66,3,2,10842,4,22,4,1,13,2,4,7,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,3.25
0,1194,3,1822,3,52,3,4,9060,4,17,4,1,12,3,3,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
0,810,2,1823,2,92,4,3,22128,1,21,3,2,10,5,3,8,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,10.0
0,350,3,1824,2,52,3,2,22577,4,22,4,1,37,0,2,9,14,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,9.25
0,185,4,1826,2,91,1,3,9696,0,16,2,1,6,2,4,4,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0.0
0,1001,3,1827,3,92,2,2,19271,8,12,3,1,28,4,3,11,14,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,3.5
0,750,3,1829,2,47,3,1,10748,2,12,2,1,15,3,3,4,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7.5
0,431,4,1830,4,68,3,4,15696,4,15,2,1,14,2,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,3.5
0,1125,4,1833,1,68,3,1,8277,2,14,4,2,9,3,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4.5
0,1217,3,1834,3,67,3,1,12719,1,25,3,1,3,3,3,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3.0
0,723,4,1835,2,77,1,4,4244,2,20,1,2,20,4,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,10.0
0,572,3,1836,3,46,3,4,9125,1,13,1,0,5,4,3,3,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,5.0
0,1216,4,1837,1,87,3,3,21624,2,14,2,0,23,3,3,2,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,11.5
0,1431,3,1839,2,33,3,3,8018,1,16,3,0,0,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.0
1,359,5,1842,4,89,4,1,21495,0,17,3,0,2,4,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0.0
1,350,3,1844,1,56,2,1,3157,4,15,4,3,4,3,3,2,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1.0
0,589,4,1845,3,67,3,3,19665,4,22,2,2,10,3,4,7,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.5
0,430,4,1847,4,73,3,2,19573,4,22,4,1,15,2,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3.75
0,1422,4,1849,1,92,3,4,19246,1,20,3,1,7,5,3,7,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,7.0
0,1297,2,1850,4,53,3,4,19826,0,14,3,0,6,3,2,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.0
